1.698770275887176448e+18,4.247219069999999874e+01,-7.115767780000000187e+01,2.092600059509277344e+01,5.700000375509262085e-02
1.698770276214028032e+18,4.247219039999999524e+01,-7.115767789999999593e+01,2.093400192260742188e+01,6.400000303983688354e-02
1.698770276982677248e+18,4.247218960000000010e+01,-7.115767799999998999e+01,2.095300102233886719e+01,8.400000631809234619e-02
1.698770277173150208e+18,4.247218900000000019e+01,-7.115767809999999827e+01,2.096300125122070312e+01,4.000000189989805222e-03
1.698770277385190656e+18,4.247218889999999902e+01,-7.115767809999999827e+01,2.096800041198730469e+01,9.000000543892383575e-03
1.698770278093750016e+18,4.247218879999999785e+01,-7.115767809999999827e+01,2.097500038146972656e+01,1.600000075995922089e-02
1.698770278187427840e+18,4.247218859999999552e+01,-7.115767809999999827e+01,2.097900009155273438e+01,2.000000141561031342e-02
1.698770278582438912e+18,4.247218850000000145e+01,-7.115767819999999233e+01,2.098600006103515625e+01,2.600000053644180298e-02
1.698770279141172480e+18,4.247218809999999678e+01,-7.115767819999999233e+01,2.098900032043457031e+01,3.000000119209289551e-02
1.698770279465784576e+18,4.247218799999999561e+01,-7.115767809999999827e+01,2.099000167846679688e+01,3.100000135600566864e-02
1.698770279929984512e+18,4.247218759999999804e+01,-7.115767809999999827e+01,2.099200057983398438e+01,3.200000151991844177e-02
1.698770280320408320e+18,4.247218739999999571e+01,-7.115767799999998999e+01,2.098900032043457031e+01,-2.000000094994902611e-03
1.698770280492414976e+18,4.247218699999999814e+01,-7.115767769999999359e+01,2.096900177001953125e+01,-2.200000174343585968e-02
1.698770280848868608e+18,4.247218649999999940e+01,-7.115767719999999485e+01,2.093400192260742188e+01,-5.700000375509262085e-02
1.698770281088270592e+18,4.247218600000000066e+01,-7.115767649999999378e+01,2.089200019836425781e+01,-9.900000691413879395e-02
1.698770281616731904e+18,4.247218529999999959e+01,-7.115767569999999864e+01,2.083800125122070312e+01,-3.500000014901161194e-02
1.698770281652143616e+18,4.247218469999999968e+01,-7.115767499999999757e+01,2.078400039672851562e+01,-8.800000697374343872e-02
1.698770282005930496e+18,4.247218399999999860e+01,-7.115767429999999649e+01,2.072700119018554688e+01,-1.460000127553939819e-01
1.698770282961550336e+18,4.247218219999999889e+01,-7.115767230000000154e+01,2.054600143432617188e+01,-1.410000026226043701e-01
1.698770283210492928e+18,4.247218170000000015e+01,-7.115767169999999453e+01,2.049200057983398438e+01,-1.950000077486038208e-01
1.698770283363318272e+18,4.247218120000000141e+01,-7.115767129999998986e+01,2.044000053405761719e+01,-4.000000189989805222e-03
1.698770283725411072e+18,4.247218079999999674e+01,-7.115767089999999939e+01,2.039900016784667969e+01,-4.500000178813934326e-02
1.698770283945149184e+18,4.247218039999999917e+01,-7.115767060000000299e+01,2.036200141906738281e+01,-8.300000429153442383e-02
1.698770284350228992e+18,4.247218009999999566e+01,-7.115767029999999238e+01,2.033200073242187500e+01,-1.130000054836273193e-01
1.698770284540308736e+18,4.247217979999999926e+01,-7.115767009999999004e+01,2.030600166320800781e+01,-1.390000134706497192e-01
1.698770285130340864e+18,4.247217930000000052e+01,-7.115766969999999958e+01,2.027000045776367188e+01,-1.750000119209289551e-01
1.698770285698402304e+18,4.247218050000000034e+01,-7.115767060000000299e+01,2.044200134277343750e+01,1.710000038146972656e-01
1.698770286034071296e+18,4.247218069999999557e+01,-7.115767069999999705e+01,2.047200012207031250e+01,2.010000050067901611e-01
1.698770286251657728e+18,4.247218079999999674e+01,-7.115767079999999112e+01,2.047500038146972656e+01,2.040000110864639282e-01
1.698770286845377792e+18,4.247218069999999557e+01,-7.115767089999999939e+01,2.047100067138671875e+01,2.000000029802322388e-01
1.698770287206946816e+18,4.247218050000000034e+01,-7.115767089999999939e+01,2.046200180053710938e+01,1.910000145435333252e-01
1.698770287439905024e+18,4.247218029999999800e+01,-7.115767079999999112e+01,2.045700073242187500e+01,1.860000044107437134e-01
1.698770287643451648e+18,4.247217990000000043e+01,-7.115767060000000299e+01,2.044900131225585938e+01,1.780000030994415283e-01
1.698770287970090496e+18,4.247217969999999809e+01,-7.115767029999999238e+01,2.043700027465820312e+01,1.660000085830688477e-01
