1698771399732048896.000000,0.000000,0.000000,42.473452,-71.158175,
1698771399832964352.000000,0.000000,0.000000,42.473453,-71.158174,
1698771399934948352.000000,0.000000,0.000000,42.473452,-71.158172,
1698771400034948096.000000,0.000000,0.000000,42.473452,-71.158171,
1698771400131949056.000000,0.000000,0.000000,42.473452,-71.158170,
1698771400229954816.000000,0.000000,0.000000,42.473452,-71.158169,
1698771400326812160.000000,0.000000,0.000000,42.473452,-71.158167,
1698771400430336512.000000,0.000000,0.000000,42.473452,-71.158166,
1698771400529993984.000000,0.000000,0.000000,42.473452,-71.158165,
1698771400629968128.000000,0.000000,0.000000,42.473452,-71.158164,
1698771400730976768.000000,0.000000,0.000000,42.473452,-71.158163,
1698771400832989440.000000,0.000000,0.000000,42.473452,-71.158162,
1698771400934984960.000000,0.000000,0.000000,42.473451,-71.158160,
1698771401033987072.000000,0.000000,0.000000,42.473451,-71.158159,
1698771401127012352.000000,0.000000,0.000000,42.473451,-71.158158,
1698771401230012160.000000,0.000000,0.000000,42.473450,-71.158157,
1698771401332001024.000000,0.000000,0.000000,42.473450,-71.158156,
1698771401431007232.000000,0.000000,0.000000,42.473450,-71.158155,
1698771401531168256.000000,0.000000,0.000000,42.473450,-71.158153,
1698771401630086656.000000,0.000000,0.000000,42.473449,-71.158152,
1698771401729013248.000000,0.000000,0.000000,42.473449,-71.158151,
1698771401832131328.000000,0.000000,0.000000,42.473449,-71.158150,
1698771401929017344.000000,0.000000,0.000000,42.473448,-71.158149,
1698771402033026048.000000,0.000000,0.000000,42.473448,-71.158148,
1698771402130253056.000000,0.000000,0.000000,42.473447,-71.158147,
1698771402230045952.000000,0.000000,0.000000,42.473447,-71.158146,
1698771402330033152.000000,0.000000,0.000000,42.473446,-71.158145,
1698771402430039808.000000,0.000000,0.000000,42.473446,-71.158144,
1698771402531042816.000000,0.000000,0.000000,42.473445,-71.158142,
1698771402631045632.000000,0.000000,0.000000,42.473445,-71.158141,
1698771402731057408.000000,0.000000,0.000000,42.473444,-71.158141,
1698771402833108480.000000,0.000000,0.000000,42.473444,-71.158140,
1698771402936058368.000000,0.000000,0.000000,42.473443,-71.158139,
