1698765193230413056.000000,0.000000,-0.319339,-4.076228,-1.560125,7.781423,
1698765193259412992.000000,0.000000,-0.326188,-4.061701,-1.534042,7.781826,
1698765193299412992.000000,0.000000,-0.329128,-4.042268,-1.499174,7.782072,
1698765193329418496.000000,0.000000,-0.335785,-4.027776,-1.473116,7.781789,
1698765193359418368.000000,0.000000,-0.342546,-4.013151,-1.447117,7.780868,
1698765193398418432.000000,0.000000,-0.345234,-3.993530,-1.413277,7.779751,
1698765193428422912.000000,0.000000,-0.354110,-3.978732,-1.387840,7.778482,
1698765193468422912.000000,0.000000,-0.360781,-3.958839,-1.354202,7.775953,
1698765193497422848.000000,0.000000,-0.363990,-3.943770,-1.329026,7.774236,
1698765193527426560.000000,0.000000,-0.371366,-3.928621,-1.303842,7.772200,
1698765193557426432.000000,0.000000,-0.379293,-3.913320,-1.278676,7.769795,
1698765193596426496.000000,0.000000,-0.383139,-3.892687,-1.245386,7.766562,
1698765193626431744.000000,0.000000,-0.390890,-3.877198,-1.220490,7.764125,
1698765193656431872.000000,0.000000,-0.398104,-3.861648,-1.195494,7.761765,
1698765193695431680.000000,0.000000,-0.401062,-3.840141,-1.162123,7.758844,
1698765193725437440.000000,0.000000,-0.407081,-3.824010,-1.137155,7.756739,
1698765193765437440.000000,0.000000,-0.412942,-3.802559,-1.104087,7.754292,
1698765193794437376.000000,0.000000,-0.417314,-3.786671,-1.079520,7.752822,
1698765193824442624.000000,0.000000,-0.424639,-3.770941,-1.055120,7.751817,
1698765193864442624.000000,0.000000,-0.431498,-3.749993,-1.022732,7.751312,
1698765193894442496.000000,0.000000,-0.436209,-3.734159,-0.998624,7.751207,
1698765193923447808.000000,0.000000,-0.444194,-3.718377,-0.974772,7.751390,
1698765193963447808.000000,0.000000,-0.450355,-3.697428,-0.943368,7.752038,
1698765193993447936.000000,0.000000,-0.455031,-3.681713,-0.919621,7.751982,
1698765194032453120.000000,0.000000,-0.462996,-3.660779,-0.888437,7.751239,
1698765194062452992.000000,0.000000,-0.469961,-3.645194,-0.865331,7.750297,
1698765194092453120.000000,0.000000,-0.472888,-3.629609,-0.842177,7.748225,
1698765194131454464.000000,0.000000,-0.478873,-3.608780,-0.811434,7.743882,
1698765194161454336.000000,0.000000,-0.484329,-3.593111,-0.788529,7.739163,
1698765194191454208.000000,0.000000,-0.487086,-3.577458,-0.765827,7.733041,
1698765194230459392.000000,0.000000,-0.492667,-3.556321,-0.735692,7.722445,
1698765194260459520.000000,0.000000,-0.497264,-3.540384,-0.713189,7.712780,
1698765194290459392.000000,0.000000,-0.499362,-3.524195,-0.691156,7.702336,
1698765194330463488.000000,0.000000,-0.503511,-3.502349,-0.662007,7.685985,
1698765194359463424.000000,0.000000,-0.507589,-3.485743,-0.640257,7.672048,
1698765194399463424.000000,0.000000,-0.509268,-3.463809,-0.611593,7.652753,
1698765194429467136.000000,0.000000,-0.513497,-3.447119,-0.590249,7.637090,
1698765194458467072.000000,0.000000,-0.516566,-3.430402,-0.569056,7.620679,
1698765194498467072.000000,0.000000,-0.518021,-3.407766,-0.540868,7.598682,
1698765194528472064.000000,0.000000,-0.521569,-3.390598,-0.519791,7.581672,
1698765194557472000.000000,0.000000,-0.525349,-3.373247,-0.498573,7.564518,
1698765194597472000.000000,0.000000,-0.527725,-3.349565,-0.470090,7.542351,
1698765194627476992.000000,0.000000,-0.533913,-3.331681,-0.448824,7.525885,
1698765194666476800.000000,0.000000,-0.540813,-3.307776,-0.420568,7.504649,
1698765194696476928.000000,0.000000,-0.545158,-3.289656,-0.399418,7.489043,
1698765194726482944.000000,0.000000,-0.554246,-3.271562,-0.378427,7.474173,
1698765194765483008.000000,0.000000,-0.562831,-3.247237,-0.350611,7.454678,
1698765194795483136.000000,0.000000,-0.567857,-3.229082,-0.330191,7.440310,
1698765194825487616.000000,0.000000,-0.577409,-3.210743,-0.309712,7.426625,
1698765194865487616.000000,0.000000,-0.582024,-3.186077,-0.282529,7.409147,
1698765194894487552.000000,0.000000,-0.589918,-3.167676,-0.262183,7.396772,
1698765194924492544.000000,0.000000,-0.598316,-3.148962,-0.241824,7.385048,
1698765194964492544.000000,0.000000,-0.601789,-3.123459,-0.214561,7.370514,
1698765194993492480.000000,0.000000,-0.606707,-3.103210,-0.194082,7.360169,
1698765195033497856.000000,0.000000,-0.612582,-3.075698,-0.166758,7.347690,
1698765195063497728.000000,0.000000,-0.618302,-3.054635,-0.146284,7.339374,
1698765195092497920.000000,0.000000,-0.620682,-3.033655,-0.125674,7.331434,
1698765195132501504.000000,0.000000,-0.625474,-3.004898,-0.098321,7.322477,
1698765195162501376.000000,0.000000,-0.630982,-2.982800,-0.077868,7.317083,
1698765195191501312.000000,0.000000,-0.633506,-2.960104,-0.057786,7.312064,
1698765195231507456.000000,0.000000,-0.640678,-2.929281,-0.031178,7.307361,
1698765195261507584.000000,0.000000,-0.647383,-2.905790,-0.011390,7.305269,
1698765195290507520.000000,0.000000,-0.650832,-2.882252,0.008717,7.303713,
1698765195330511872.000000,0.000000,-0.658685,-2.850343,0.035281,7.303123,
1698765195360512000.000000,0.000000,-0.665668,-2.825985,0.055019,7.303589,
1698765195400512000.000000,0.000000,-0.669303,-2.793037,0.080614,7.304251,
1698765195429516544.000000,0.000000,-0.676694,-2.768008,0.099552,7.305301,
1698765195459516416.000000,0.000000,-0.679158,-2.742777,0.118282,7.306633,
1698765195498516480.000000,0.000000,-0.685612,-2.708458,0.142347,7.308337,
1698765195528521472.000000,0.000000,-0.691010,-2.682524,0.160155,7.309630,
