1.69781937126185E+018,42.3655255,-71.1239771,20.9590015411377,-0.057000003755093
1.69781937136185E+018,42.3655255,-71.1239771,20.9240016937256,-0.093000002205372
1.69781937145987E+018,42.3655255,-71.1239771,21.2490005493164,0.231000006198883
1.69781937156119E+018,42.3655255,-71.1239771,21.1610012054443,0.144000008702278
1.69781937166282E+018,42.3655255,-71.1239771,21.1640014648437,0.146000012755394
1.69781937176122E+018,42.3655255,-71.1239771,21.1290016174316,-0.03600000217557
1.69781937186111E+018,42.3655255,-71.1239771,21.1260013580322,-0.040000002831221
1.69781937196114E+018,42.3655255,-71.1239771,21.1270008087158,-0.038000002503395
1.69781937206804E+018,42.3655255,-71.1239771,20.0450000762939,-1.12000000476837
1.69781937215978E+018,42.3655255,-71.1239771,21.1420001983643,-9.23700046539307
1.69781937226675E+018,42.3655255,-71.1239771,21.1420001983643,0
1.69781937236165E+018,42.3655255,-71.1239771,21.1530017852783,0.010000000707805
1.69781937246166E+018,42.3655255,-71.1239771,21.0800018310547,-0.026000000536442
1.69781937255983E+018,42.3655255,-71.1239771,21.0810012817383,-0.025000000372529
1.69781937266163E+018,42.3655255,-71.1239771,21.0780010223389,-0.028000000864267
1.6978193727616E+018,42.3655255,-71.1239771,21.076000213623,-0.030000001192093
1.69781937286193E+018,42.3655255,-71.1239771,21.0750007629395,-0.031000001356006
1.69781937296261E+018,42.3655255,-71.1239771,21.0400009155273,-0.065999999642372
1.69781937306368E+018,42.3655255,-71.1239771,21.0360012054443,-0.070000000298023
1.69781937316153E+018,42.3655255,-71.1239771,21.0500011444092,-0.056000001728535
1.69781937326053E+018,42.3655255,-71.1239771,21.0510005950928,-0.055000003427267
1.69781937336156E+018,42.3655255,-71.1239771,21.052001953125,-0.054000001400709
1.69781937346148E+018,42.3655255,-71.1239771,21.0500011444092,-0.056000001728535
1.69781937356049E+018,42.3655255,-71.1239771,21.060001373291,0.010000000707805
1.69781937366148E+018,42.3655255,-71.1239771,21.064001083374,0.014000000432134
1.6978193737615E+018,42.3655255,-71.1239771,20.2600002288818,-0.789000034332275
1.69781937386145E+018,42.3655255,-71.1239771,20.4490013122559,-0.601000010967255
