interpolated_c1_times,interpolated_c1_x_coords,interpolated_c1_y_coords
70,-61.47432076219977,15.40106756335348
71,-61.47433136764563,15.401073652930057
72,-61.474341926882154,15.40107969097084
73,-61.47435243990932,15.401085677475837
74,-61.47436290672711,15.401091612445034
75,-61.47437332733554,15.401097495878442
76,-61.47438370173463,15.401103327776063
77,-61.47439402992435,15.401109108137884
78,-61.47440431190469,15.401114836963915
79,-61.47441454767571,15.40112051425416
80,-61.47442473723735,15.40112614000861
81,-61.47443488058963,15.401131714227265
82,-61.47444497773255,15.401137236910133
83,-61.474455028666135,15.40114270805721
84,-61.47446503339033,15.401148127668488
85,-61.47447499190519,15.401153495743984
86,-61.47448490421066,15.401158812283677
87,-61.47449477030679,15.401164077287586
88,-61.474504590193575,15.401169290755702
89,-61.47451436387098,15.401174452688023
90,-61.47452409133903,15.401179563084556
91,-61.47453377259774,15.4011846219453
92,-61.47454340764706,15.401189629270247
93,-61.47455299648703,15.4011945850594
94,-61.47456253911764,15.401199489312765
95,-61.47457203553891,15.40120434203034
96,-61.47458148575081,15.40120914321212
97,-61.47459088975335,15.401213892858108
98,-61.47460024754653,15.401218590968305
99,-61.47460955913035,15.401223237542709
100,-61.47461882450481,15.401227832581322
101,-61.47462804366991,15.401232376084145
102,-61.474637216625666,15.401236868051175
103,-61.474646343372044,15.401241308482412
104,-61.47465542390908,15.40124569737786
105,-61.47466445823673,15.401250034737512
106,-61.47467344635505,15.401254320561376
107,-61.474682388263986,15.401258554849443
108,-61.47469128396358,15.401262737601723
109,-61.47470013345382,15.401266868818212
110,-61.47470893673469,15.401270948498908
111,-61.474717693806205,15.40127497664381
112,-61.47472640466836,15.401278953252923
113,-61.47473506932115,15.401282878326242
114,-61.47474368776458,15.40128675186377
115,-61.47475225999867,15.401290573865507
116,-61.47476078602338,15.40129434433145
117,-61.474769265838745,15.401298063261603
118,-61.47477769944474,15.401301730655963
119,-61.47478608684139,15.401305346514533
120,-61.47479442802868,15.401308910837312
121,-61.47480272300658,15.401312423624296
122,-61.474810971775156,15.40131588487549
123,-61.47481917433436,15.401319294590893
124,-61.47482733068421,15.401322652770503
125,-61.47483544082469,15.40132595941432
126,-61.474843504755825,15.401329214522347
127,-61.47485152247759,15.401332418094583
128,-61.474859493989996,15.401335570131021
129,-61.47486741929305,15.401338670631672
130,-61.47487529838675,15.401341719596534
131,-61.47488313127108,15.401344717025598
132,-61.474890917946055,15.401347662918877
133,-61.474898658411675,15.40135055727636
134,-61.47490635266793,15.40135340009805
135,-61.47491400071482,15.40135619138395
136,-61.47492160255236,15.401358931134059
137,-61.47492915818054,15.401361619348375
138,-61.474936667599366,15.4013642560269
139,-61.47494413080882,15.401366841169633
140,-61.47495154780893,15.401369374776575
141,-61.474958918599675,15.401371856847724
142,-61.47496624318105,15.40137428738308
143,-61.47497352155307,15.401376666382646
144,-61.47498075371574,15.40137899384642
145,-61.47498793966904,15.4013812697744
146,-61.474995079413006,15.401383494166591
147,-61.475002172947576,15.40138566702299
148,-61.475009220272824,15.401387788343598
149,-61.475016221388685,15.401389858128411
150,-61.475023176295196,15.401391876377435
151,-61.47503008499235,15.401393843090663
152,-61.47503694748014,15.401395758268103
153,-61.47504376375858,15.401397621909751
154,-61.475050533827655,15.401399434015607
155,-61.47505725768737,15.40140119458567
156,-61.47506393533772,15.401402903619942
157,-61.47507056677872,15.40140456111842
158,-61.475077152010364,15.40140616708111
159,-61.47508369103265,15.401407721508006
160,-61.47509018384557,15.401409224399112
161,-61.47509663044913,15.401410675754423
162,-61.47510303084334,15.401412075573948
163,-61.47510938502818,15.401413423857674
164,-61.47511569300367,15.401414720605612
165,-61.47512195476979,15.401415965817758
166,-61.47512817032656,15.401417159494112
167,-61.47513433967398,15.401418301634672
168,-61.47514046281202,15.401419392239442
169,-61.47514653974072,15.401420431308424
170,-61.47515257046005,15.40142141884161
171,-61.47515855497001,15.401422354839003
172,-61.475164493270626,15.401423239300605
173,-61.475170385361885,15.401424072226419
174,-61.475176231243786,15.401424853616437
175,-61.47518203091632,15.401425583470665
176,-61.4751877843795,15.401426261789101
177,-61.47519349163332,15.401426888571745
178,-61.475199152677774,15.401427463818596
179,-61.47520476751287,15.401427987529656
180,-61.475210336138616,15.401428459704924
181,-61.475215858555,15.401428880344401
182,-61.47522133476202,15.401429249448086
183,-61.47522676475968,15.401429567015976
184,-61.47523214854798,15.401429833048077
185,-61.47523748612694,15.401430047544391
186,-61.475242777496526,15.401430210504905
187,-61.47524802265676,15.401430321929633
188,-61.47525322160763,15.401430381818567
189,-61.475258374349146,15.40143039017171
190,-61.47526348088128,15.401430346989056
191,-61.475268541204066,15.401430252270615
192,-61.47527355531751,15.401430106016383
193,-61.47527852322159,15.40142990822636
194,-61.47528344491631,15.401429658900543
195,-61.47528832040165,15.401429358038932
196,-61.47529314967766,15.401429005641532
197,-61.47529793274429,15.40142860170834
198,-61.475302669601575,15.401428146239354
199,-61.4753073602495,15.401427639234583
200,-61.475312004688064,15.401427080694011
201,-61.47531660291726,15.401426470617654
202,-61.475321154937106,15.401425809005499
203,-61.475325660747586,15.401425095857556
204,-61.47533012034871,15.401424331173821
205,-61.47533453374048,15.401423514954292
206,-61.475338900922885,15.401422647198977
207,-61.47534322189594,15.401421727907866
208,-61.47534749665963,15.401420757080963
209,-61.475351725213955,15.401419734718269
210,-61.475355907558935,15.401418660819783
211,-61.475360043694536,15.401417535385505
212,-61.47536413362078,15.401416358415434
213,-61.47536817733769,15.401415129909577
214,-61.47537217484522,15.401413849867922
215,-61.475376126143395,15.401412518290478
216,-61.47538003123222,15.401411135177238
217,-61.47538389011167,15.40140970052821
218,-61.47538770278178,15.401408214343391
219,-61.47539146924251,15.401406676622774
220,-61.475395189493895,15.401405087366376
221,-61.47539886353592,15.401403446574179
222,-61.475402491368584,15.401401754246189
223,-61.47540607299188,15.40140001038241
224,-61.475409608405826,15.401398214982837
225,-61.475413097610414,15.401396368047475
226,-61.475416540605636,15.40139446957632
227,-61.47541993739151,15.401392519569374
228,-61.47542328796802,15.401390518026636
229,-61.47542659233517,15.401388464948104
230,-61.475429850492965,15.401386360333781
231,-61.4754330624414,15.401384204183667
232,-61.47543622818047,15.401381996497761
233,-61.47543934771018,15.401379737276066
234,-61.47544242103054,15.401377426518575
235,-61.47544544814153,15.401375064225295
236,-61.47544842904317,15.40137265039622
237,-61.475451363735445,15.401370185031356
238,-61.47545425221838,15.401367668130701
239,-61.47545709449192,15.401365099694251
240,-61.47545989055613,15.40136247972201
241,-61.47546264041097,15.401359808213979
242,-61.47546534405646,15.401357085170154
243,-61.47546800149258,15.40135431059054
244,-61.47547061271935,15.401351484475132
245,-61.475473177736745,15.40134860682393
246,-61.47547569654479,15.40134567763694
247,-61.475478169143486,15.401342696914156
248,-61.475480595532815,15.40133966465558
249,-61.47548297571278,15.401336580861216
250,-61.47548530968339,15.401333445531055
251,-61.475487597444655,15.401330258665105
252,-61.47548983899654,15.401327020263363
253,-61.47549203433907,15.401323730325831
254,-61.47549418347225,15.401320388852508
255,-61.47549628639605,15.401316995843388
256,-61.475498343110516,15.401313551298477
257,-61.475500353615615,15.401310055217778
258,-61.47550231791136,15.401306507601284
259,-61.47550423599773,15.401302908448997
260,-61.475506107874764,15.401299257760922
261,-61.475507933542424,15.401295555537052
262,-61.475509713000726,15.401291801777393
263,-61.47551144624966,15.40128799648194
264,-61.475513133289255,15.401284139650695
265,-61.475514774119475,15.40128023128366
266,-61.47551636874034,15.401276271380834
267,-61.47551791715185,15.401272259942214
