60,-61.44552720415748,15.25751371102295,nan,nan,nan,nan,acoustic
63,-61.44551492112436,15.25744293876686,nan,nan,nan,nan,acoustic
72,-61.44547273208249,15.257222815537858,nan,nan,nan,nan,acoustic
80,-61.445435045359176,15.257031274136406,nan,nan,nan,nan,acoustic
81,-61.44543028596633,15.257006454055066,40.178853885278244,297.29762541631874,40.178853885278244,8.100785879365954,acoustic
87,-61.44540416688196,15.256859525530237,42.978246642145265,294.75214593781175,42.978246642145265,9.764715782314195,acoustic
119,-61.445237347141884,15.256073567243021,51.34627526797864,286.0095274813328,51.34627526797864,24.32720674844328,acoustic
120,-61.44523207247559,15.25604944010105,57.950838501594916,279.2906941223457,57.950838501594916,29.364844101607925,acoustic
126,-61.44520209544329,15.255906825765834,63.44420800494011,272.9912726222232,63.44420800494011,32.67131202888204,acoustic
127,-61.445197519594785,15.25588135411816,68.1065054498491,268.1989019905791,68.1065054498491,34.23871894890494,acoustic
128,-61.445194148260576,15.255855970573714,76.27029470480286,259.9140490159929,76.27029470480286,34.1095646985801,acoustic
129,-61.44519095446895,15.255830992194669,84.04778802449925,252.0246876698007,84.04778802449925,31.97586147765429,acoustic
130,-61.445186916099956,15.255806735029433,91.19756232497447,244.7717876269458,91.19756232497447,28.499898458988707,acoustic
136,-61.44516455789825,15.255658225169363,97.50634901153532,237.87127672696178,97.50634901153532,24.726873171560133,acoustic
137,-61.4451603633663,15.255634184435179,104.08650778213935,231.22991170110447,104.08650778213935,17.641952214240916,acoustic
138,-61.44515546326161,15.25561136619702,109.86013499271323,225.3980266619561,109.86013499271323,4.0875173188321146,acoustic
140,-61.44514642987847,15.255562826487173,111.04394259366126,224.08664244036407,111.04394259366126,3.0746644550438393,acoustic
145,-61.44511977043515,15.255439976728479,112.22397662512378,222.67976950236147,112.22397662512378,2.13968464710997,acoustic
147,-61.44510799927713,15.255390543817045,112.91723879126411,221.89579482233628,112.91723879126411,2.477180881641869,acoustic
150,-61.445089700972275,15.255318786618776,113.75329909028835,220.94531484414108,113.75329909028835,2.8528830448939617,acoustic
153,-61.44507383768521,15.255248611169376,114.54143103824462,220.05103384708332,114.54143103824462,3.4696407144678694,acoustic
154,-61.44506749166546,15.255224748868368,115.46720711258979,219.1080630946235,115.46720711258979,3.505709368899512,acoustic
155,-61.44506092989659,15.255200184592582,116.55020072348617,217.9860273472869,116.55020072348617,3.2386576898876163,acoustic
156,-61.44505532034584,15.255174897337385,117.20227960118584,217.30675365283665,117.20227960118584,3.138653116463182,acoustic
157,-61.445049559986984,15.255150119440248,117.87948865394361,216.61751651642408,117.87948865394361,2.852274282793159,acoustic
158,-61.445043025262116,15.255126757105952,118.57087607532583,215.9086890014416,118.57087607532583,2.249123844764996,acoustic
159,-61.4450374424704,15.255103106539595,119.17382447816186,215.29155350711693,119.17382447816186,1.4827811861571216,acoustic
161,-61.44502997601158,15.255058361258914,119.58285007441619,214.85916059488784,119.58285007441619,1.0593109752800878,acoustic
165,-61.4450082045711,15.254960050976578,120.02221102876118,214.43363539225547,120.02221102876118,0.7174704706996392,acoustic
167,-61.444999344341426,15.254911833426407,120.38751055134074,214.13796352110884,120.38751055134074,0.7790151274518666,acoustic
168,-61.4449937572041,15.254887036175226,120.51836908579492,214.0303513863526,120.51836908579492,0.8642208367758504,acoustic
169,-61.44498736030971,15.25486190300571,120.76206930826802,213.80533637630813,120.76206930826802,0.9547039421089881,acoustic
173,-61.44496353562336,15.254761778512211,120.86201484130551,213.7396839543357,120.86201484130551,0.9927330234489,acoustic
175,-61.44495448298516,15.254713037454918,121.21081570039857,213.4051100976885,121.21081570039857,1.1646971333666971,acoustic
176,-61.444950241786216,15.254688668520428,121.39138427156126,213.23570424191018,121.39138427156126,1.0707750225612518,acoustic
177,-61.44494536276223,15.254662562677753,121.59071620606872,213.0589103217578,121.59071620606872,0.9178478582777845,acoustic
178,-61.44493984437343,15.254635421939295,121.92098080085246,212.75860575153843,121.92098080085246,0.8080678578635356,acoustic
181,-61.44492261056023,15.25455387875432,122.19759918222297,212.55689717513332,122.19759918222297,0.663067762696234,acoustic
182,-61.444917344334925,15.25453015595764,122.43422025562302,212.34040040810942,122.43422025562302,0.7709923737869477,acoustic
184,-61.4449080709144,15.254482809856896,122.6540625935919,212.14909070369504,122.6540625935919,0.9357530423605405,acoustic
186,-61.444898765955756,15.254431336358827,122.81393495229725,212.02670422818812,122.81393495229725,0.8825570572610677,acoustic
187,-61.44489346211068,15.254405722226277,122.57419289801095,212.28794274142257,122.57419289801095,1.307486200094456,acoustic
188,-61.444888223178246,15.254381358036138,122.77036286850786,212.12220944166364,122.77036286850786,1.308626545193641,acoustic
190,-61.444877559370944,15.254333399223862,122.87773619052697,212.09165041989687,122.87773619052697,1.3611700996509521,acoustic
192,-61.44486744461577,15.25428546491593,122.87334024868017,212.1959064993432,122.87334024868017,1.4181658680108225,acoustic
194,-61.44485921910735,15.254235704991686,122.78870544314096,212.42891028728485,122.78870544314096,1.6125150948747762,acoustic
195,-61.44485497867814,15.25420980241361,122.86645542000505,212.45548200133535,122.86645542000505,1.62419463560654,acoustic
196,-61.44484940807398,15.254184181835353,122.74808494838642,212.70406459914852,122.74808494838642,1.690121864595452,acoustic
197,-61.44484299833538,15.2541602206713,122.48217771404333,213.10098582520774,122.48217771404333,1.7202553666082978,acoustic
198,-61.44483613463569,15.254139319305194,122.1361052958406,213.5677679601842,122.1361052958406,1.646864766891803,acoustic
199,-61.44482955738499,15.25411725817952,121.71148925165639,214.10561010132417,121.71148925165639,1.86874429343472,acoustic
201,-61.444816713740245,15.254065564679479,122.3129196764036,213.75754374957873,122.3129196764036,2.0510944375374884,acoustic
203,-61.44480479637953,15.254016328179178,122.24570351626268,214.08450261784327,122.24570351626268,1.9435152839319503,acoustic
204,-61.44479961073494,15.253991606007512,122.16224254695959,214.3065262032655,122.16224254695959,1.7745560210084828,acoustic
205,-61.44479313081468,15.253967605346507,122.227238046569,214.36451870199633,122.227238046569,1.7742709489025952,acoustic
206,-61.4447862688967,15.25394360977025,122.23965081960532,214.44962788072078,122.23965081960532,1.803588680080467,acoustic
207,-61.44477967654232,15.25391895503678,121.95292955760186,214.83282603948294,121.95292955760186,1.6789574884449434,acoustic
208,-61.44477323798746,15.253893881886837,121.53207620717107,215.33671774727281,121.53207620717107,2.2030923433196845,acoustic
209,-61.44476669643485,15.253868659249937,121.11402544132373,215.8305349225293,121.11402544132373,2.640238670688791,acoustic
210,-61.44476063323565,15.253844067745076,120.98472718276062,216.00747058031354,120.98472718276062,2.678743865620395,acoustic
211,-61.44475530413389,15.253820799372557,121.22572586665711,215.80975773930408,121.22572586665711,2.624184313793695,acoustic
212,-61.44475080300509,15.253797917341767,120.57925578705415,216.49362487723522,120.57925578705415,2.1980028480625204,acoustic
215,-61.4447358277657,15.25372269068353,120.46339954615893,216.72239669980638,120.46339954615893,2.0764678438129267,acoustic
218,-61.444718859592875,15.253649181126143,120.19008047492383,217.00157061328122,120.19008047492383,1.7600166607705299,acoustic
220,-61.44471008008613,15.253602526562092,119.51321902164844,217.64550236051784,119.51321902164844,2.0486003407558386,acoustic
221,-61.44470602062571,15.253579319538964,118.95091024889373,218.20950958330386,118.95091024889373,2.3435736235394313,acoustic
227,-61.44467697789504,15.25343516238772,114.72886905490327,222.40392457396825,114.72886905490327,12.704389457063817,acoustic
229,-61.44466700626391,15.25338401271705,113.96624751430124,223.154462287429,113.96624751430124,12.739434073430257,acoustic
230,-61.44466308366376,15.253359241699117,111.00675330882903,226.10151671015183,111.00675330882903,15.139453199799298,acoustic
231,-61.44465837271637,15.253334815635347,107.2233593409034,229.86657682794265,107.2233593409034,17.271496032437767,acoustic
232,-61.44465344991228,15.253310836293078,105.84743460756235,231.2126614745911,105.84743460756235,16.528936305717636,acoustic
233,-61.44464875576329,15.253287432206292,105.11426335953324,231.91675825853076,105.11426335953324,16.044123834449238,acoustic
234,-61.444643907726565,15.2532640793171,104.87169199914057,232.1281818893488,104.87169199914057,15.809247725351897,acoustic
