61,-61.52213935998802,15.481226165029922,nan,nan,nan,nan,acoustic
62,-61.522116821437386,15.481205432610576,nan,nan,nan,nan,acoustic
64,-61.522070881002456,15.481165597921745,nan,nan,nan,nan,acoustic
67,-61.522001745407785,15.481104737482474,71.87994577737,187.31173762168953,71.87994577737,0.37788942554696664,acoustic
69,-61.52195459145943,15.481066064715424,71.8220234951167,187.5483215387469,71.8220234951167,0.4943087967058748,acoustic
71,-61.52190980205206,15.481027888787127,71.68299151908907,187.87723403149772,71.68299151908907,0.7660409262388632,acoustic
72,-61.52188680735959,15.481009440861797,71.5989128055124,188.05732318767565,71.5989128055124,0.801596397534944,acoustic
73,-61.52186482784974,15.480991068928208,71.41083938992956,188.34823499004074,71.41083938992956,1.0384833047535138,acoustic
74,-61.521842394618886,15.480972360085728,71.37683203108139,188.49612893585993,71.37683203108139,1.0204608162986166,acoustic
75,-61.52181852680914,15.480952978516763,71.24431386093532,188.73577833614917,71.24431386093532,0.9468923714224742,acoustic
76,-61.52179552270358,15.480934116553765,71.23204909244538,188.8426489298538,71.23204909244538,0.9302164991791287,acoustic
80,-61.52170297203973,15.480863869675284,71.3210911756762,189.10299100653447,71.3210911756762,0.8187753865964472,acoustic
82,-61.52165719423336,15.48082976051787,71.36015184709241,189.2189052135771,71.36015184709241,0.7584948520151565,acoustic
83,-61.52163358184197,15.480811668997266,71.4067219653203,189.22504657084693,71.4067219653203,0.7891104825844133,acoustic
84,-61.52161010805824,15.480793573247817,71.49727778836254,189.16525061389345,71.49727778836254,0.854959179505899,acoustic
86,-61.52156492609367,15.480758780899382,71.59351850670078,189.10518152238149,71.59351850670078,0.8223136066648975,acoustic
88,-61.52152264006262,15.480722527011558,71.80638065542868,188.98301816974757,71.80638065542868,0.8992572465808855,acoustic
90,-61.52148132136457,15.48068722565152,72.27799586764175,188.6383407347411,72.27799586764175,0.9193749633112205,acoustic
92,-61.52143997157629,15.480653959176315,72.75095160586483,188.2695554496545,72.75095160586483,1.223147392843838,acoustic
94,-61.52139769605504,15.48061798270932,73.29689250915632,187.8442021790555,73.29689250915632,1.504683666993182,acoustic
95,-61.5213753807442,15.480598247530674,73.76462032737535,187.45107711032475,73.76462032737535,1.6191077699049763,acoustic
97,-61.521333318776165,15.480560829400453,74.31647247390676,187.03104133143466,74.31647247390676,1.860448741620827,acoustic
104,-61.5211850364092,15.48043410697586,75.06540757115644,186.4306834401971,75.06540757115644,2.3593753481630557,acoustic
105,-61.52116272878381,15.480416493997774,75.78654545174197,185.67736465515708,75.78654545174197,2.755498558649135,acoustic
106,-61.52114294411128,15.480399584682818,76.45469777988325,184.96670296028418,76.45469777988325,2.810570486824303,acoustic
107,-61.5211210088155,15.480379678276684,77.23769479734202,184.13266438793366,77.23769479734202,2.5331586556814547,acoustic
108,-61.52109849524556,15.480358962799407,77.8744256966065,183.4380896821074,77.8744256966065,2.2101566745507792,acoustic
109,-61.521077736479064,15.48034026363592,78.41016589802871,182.84273302109506,78.41016589802871,1.9125137634929823,acoustic
110,-61.52105738999887,15.480321661426725,78.83015815019226,182.37131834209825,78.83015815019226,1.6490014903386743,acoustic
113,-61.52098806106362,15.480260901068121,79.12311765715586,181.94545875744788,79.12311765715586,1.3890778550215508,acoustic
114,-61.5209661702149,15.480242156841557,79.54866827826703,181.48048131598046,79.54866827826703,0.9074919893901232,acoustic
116,-61.5209236253369,15.480205260310004,79.82912644179476,181.1275566090356,79.82912644179476,0.34418636173437733,acoustic
117,-61.5209021491333,15.480188132788825,79.91330984935297,181.00377753693152,79.91330984935297,0.29919425883134154,acoustic
118,-61.52088073263406,15.480171425773282,79.89453497824968,180.97468970905283,79.89453497824968,0.30257019381964667,acoustic
120,-61.52083794972165,15.48013579862065,79.96471820450728,180.79515048822452,79.96471820450728,0.3643022428789109,acoustic
121,-61.52081660788796,15.480117300011347,80.03292501032409,180.6815553232821,80.03292501032409,0.41364865344678076,acoustic
122,-61.52079502558626,15.480098664885517,80.10457174185164,180.57391221621918,80.10457174185164,0.39025085562899114,acoustic
124,-61.520750355752845,15.480061620841933,80.1685339420969,180.44422943668584,80.1685339420969,0.3964538463102218,acoustic
125,-61.52072719476167,15.480043090351886,80.28247202403276,180.29596902914642,80.28247202403276,0.40204689720359366,acoustic
126,-61.52070365210943,15.480023772020083,80.35323047275776,180.20310729562627,80.35323047275776,0.29585887497446245,acoustic
128,-61.52065921941202,15.479986013705917,80.37043830052502,180.13665860793415,80.37043830052502,0.30102714989887824,acoustic
129,-61.520637684024386,15.479966702087632,80.41784157048627,180.07544582416287,80.41784157048627,0.28059257699154416,acoustic
130,-61.52061595192313,15.479947604805176,80.43927480444766,180.05467580890343,80.43927480444766,0.25623624789153754,acoustic
131,-61.52059413230146,15.479929943411047,80.47708407352258,180.0158089244175,80.47708407352258,0.18719191197900742,acoustic
133,-61.520551850789495,15.47989442201648,80.46022466735056,180.03136255004532,80.46022466735056,0.18801165265963396,acoustic
135,-61.520509149549895,15.47985775990887,80.49593696985032,180.02499659362365,80.49593696985032,0.20638911096025003,acoustic
137,-61.520465614762294,15.479821323711787,80.49642470708706,180.0646137867579,80.49642470708706,0.2311513655928835,acoustic
