interpolated_c1_times,interpolated_c1_x_coords,interpolated_c1_y_coords
141,-61.44622671104108,15.299342143125248
142,-61.44621500000001,15.299321666666666
143,-61.44620500000002,15.299299999999997
144,-61.446193144596386,15.29927969623398
145,-61.44618000000001,15.299259999999999
146,-61.44616672682922,15.29923973041132
147,-61.446153333333335,15.29922
148,-61.446139827761655,15.299201921298092
149,-61.44612500000001,15.299185000000001
150,-61.446108333333335,15.299168333333332
151,-61.44609333333332,15.299149999999997
152,-61.446076764461694,15.29913276854894
153,-61.44606000000002,15.299115000000002
154,-61.446044999999984,15.299094999999994
155,-61.446031356144914,15.299075613326492
156,-61.44601833333333,15.299056666666662
157,-61.446005264516515,15.299037512578076
158,-61.445991666666664,15.299018333333331
159,-61.44597705675599,15.298999311205025
160,-61.44596333333333,15.29898
161,-61.44595239494753,15.298959953525104
162,-61.445941666666656,15.298939999999998
163,-61.44592857355879,15.29892096764435
164,-61.445915,15.298901666666668
165,-61.44590283036635,15.298880907275468
166,-61.445890000000006,15.298860000000001
167,-61.445874999999994,15.29884
168,-61.44586116490785,15.29881937505828
169,-61.44584833333332,15.298798333333334
170,-61.44583578812923,15.298777338353172
171,-61.445823333333344,15.298756666666666
172,-61.445810772983435,15.298736594822682
173,-61.44579833333335,15.298716666666667
174,-61.4457862406369,15.298696426044073
175,-61.44577333333332,15.298676666666667
176,-61.445758449861856,15.298658182246221
177,-61.44574333333333,15.29864
178,-61.445729726858644,15.298621147145274
179,-61.44571666666667,15.298601666666672
180,-61.445703333333334,15.298581666666669
181,-61.44569059294078,15.298561537852395
182,-61.445678333333326,15.298541666666667
183,-61.445666298008305,15.29852237443445
184,-61.44565333333334,15.298503333333331
185,-61.44563828567608,15.298484215540903
186,-61.44562333333334,15.298465000000004
187,-61.44561065460188,15.298445665653475
188,-61.44559833333333,15.298426666666664
189,-61.44558445337931,15.29840845720493
190,-61.445570000000004,15.298390000000001
191,-61.44555595845557,15.298370257783617
192,-61.44554166666668,15.298350000000003
193,-61.445526666666666,15.29833
194,-61.445512183131775,15.298310281223335
195,-61.445498333333326,15.298289999999998
196,-61.44548503042995,15.298268308753357
197,-61.44547166666668,15.29824666666667
198,-61.44545763428857,15.298226532923191
199,-61.44544333333333,15.298206666666667
200,-61.44542916383861,15.298185827040843
201,-61.445415,15.298165
202,-61.445400716013026,15.298145171498415
203,-61.44538666666666,15.298124999999999
204,-61.44537320674982,15.298103143968667
205,-61.445359999999994,15.298081666666665
206,-61.44534671015464,15.298062631356244
207,-61.44533333333333,15.298043333333332
208,-61.445320000000024,15.29802166666667
209,-61.445307516221156,15.298001223993065
210,-61.445295,15.297981666666669
211,-61.44528143499544,15.297962057268855
212,-61.44526833333336,15.297941666666667
213,-61.44525666666667,15.297920000000001
214,-61.44524319215766,15.29789846290588
215,-61.44522833333333,15.297878333333333
216,-61.44521333333334,15.297860000000004
217,-61.445199866995445,15.297839533154573
218,-61.44518666666667,15.297818333333334
219,-61.445172185554405,15.297798456031138
220,-61.44515833333335,15.297778333333339
221,-61.445146666666695,15.297756666666672
222,-61.445135,15.297735000000001
223,-61.44512257540989,15.297713170198055
224,-61.44511,15.297691666666669
225,-61.4450979483593,15.297671050891125
226,-61.445085,15.297651666666669
227,-61.44507000000001,15.297633333333334
228,-61.44505454175345,15.297612904159802
229,-61.44504,15.297591666666667
230,-61.445027483913606,15.297571432829727
231,-61.445015000000005,15.297551666666667
232,-61.44500055476491,15.297531832195176
233,-61.444986666666686,15.29751166666667
234,-61.4449758541637,15.29749090733257
235,-61.44496500000002,15.29747
236,-61.44495098691971,15.297449390476093
237,-61.44493666666667,15.297428333333333
238,-61.444924890984815,15.297406083144216
239,-61.444913333333346,15.297385000000002
240,-61.44490000000002,15.297366666666669
241,-61.4448868879559,15.29734641919243
242,-61.444874999999996,15.297324999999997
243,-61.44486500610277,15.29730392883739
244,-61.444855,15.297283333333333
245,-61.444843075427414,15.297263341116558
246,-61.44483000000001,15.297243333333334
247,-61.44481654133275,15.297222691129935
248,-61.44480333333333,15.297201666666666
249,-61.444791009909466,15.297180512103832
250,-61.444778333333325,15.297159999999993
251,-61.444764065877095,15.297140902913718
252,-61.444749999999985,15.297121666666664
253,-61.44473792816122,15.297100737080497
254,-61.44472666666667,15.297078333333332
255,-61.444715000000016,15.297055000000002
256,-61.4447027372282,15.297032689460867
257,-61.444689999999994,15.297011666666668
258,-61.44467694178636,15.296991871171434
259,-61.444665,15.296971666666668
260,-61.444655000000004,15.296950000000004
261,-61.44464333333334,15.296929999999998
262,-61.44462977115721,15.296910029173407
263,-61.444615,15.296890000000001
264,-61.4446,15.29687
265,-61.44458691602787,15.296848858766797
266,-61.444573333333345,15.296828333333336
267,-61.44455666666666,15.296809999999999
268,-61.444538333333334,15.296791666666666
269,-61.44452029290418,15.296773333744301
270,-61.44450333333333,15.296755000000003
271,-61.44448794714293,15.296736601498978
272,-61.44447333333334,15.296718333333333
273,-61.444458690904945,15.296700390595174
274,-61.444445,15.296681666666661
275,-61.444433240760745,15.296661054929956
276,-61.444421666666656,15.296640000000002
277,-61.44440853119717,15.296619946491736
278,-61.444395,15.296599999999996
279,-61.44438223872288,15.296579266119622
280,-61.444369999999985,15.29655833333333
281,-61.4443580364655,15.296537790123846
282,-61.444345,15.296518333333335
283,-61.44433000000001,15.2965
284,-61.44431578156102,15.2964788313001
285,-61.44430166666666,15.296458333333337
286,-61.44428666666666,15.296441666666666
287,-61.44427166666668,15.296423333333337
288,-61.444256836428906,15.296405532317202
289,-61.444241666666684,15.296388333333336
290,-61.44422564427997,15.296371272043393
291,-61.44420999999999,15.296353333333329
292,-61.44419596455795,15.296333502089109
293,-61.444181666666665,15.296313333333332
294,-61.444165235038966,15.296294382088602
295,-61.44414833333333,15.29627666666667
296,-61.44413262520825,15.296260205379284
297,-61.44411833333333,15.29624333333333
298,-61.44410568037819,15.296224385635693
299,-61.44409333333333,15.296205
300,-61.44408000000001,15.296186666666669
301,-61.44406592524291,15.296168500796416
302,-61.44405166666666,15.296149999999999
303,-61.444037741065074,15.29613080936139
304,-61.444023333333334,15.296111666666665
305,-61.44400762836659,15.296093309701906
306,-61.443991666666676,15.296075
307,-61.443976488735416,15.296055999093841
308,-61.44396166666666,15.296036666666662
309,-61.44394677255424,15.296017362401704
310,-61.44393166666667,15.295998333333337
311,-61.44391620927246,15.295979826495937
312,-61.44390000000001,15.295961666666667
313,-61.44388333333334,15.295943333333337
314,-61.44387037840609,15.29592275475985
315,-61.443858333333324,15.295901666666667
316,-61.443843701374504,15.295882150063585
317,-61.44382833333336,15.295863333333338
318,-61.443814080013595,15.295844344858653
319,-61.4438,15.295825000000002
320,-61.44378515187734,15.295805114117853
321,-61.443770000000015,15.295785000000002
322,-61.443755008722405,15.29576497043424
323,-61.44373999999999,15.295744999999998
324,-61.443724795788235,15.295725063276702
325,-61.443709999999996,15.295705
326,-61.44369621654815,15.295684649905539
327,-61.44368166666668,15.295664999999998
328,-61.443665000000024,15.295646666666668
329,-61.44364878701079,15.29562742616524
330,-61.443633333333324,15.295608333333334
331,-61.443618516191556,15.295590813631957
332,-61.44360333333335,15.295573333333337
333,-61.44358678250657,15.295554358709705
334,-61.44357,15.295535000000001
335,-61.443554122102455,15.295516367443172
336,-61.443538333333336,15.295498333333333
337,-61.44352181821206,15.295480769964602
338,-61.443504999999995,15.295463333333334
339,-61.443488301958496,15.29544567943589
340,-61.443471666666674,15.295428333333335
341,-61.44345499999999,15.295411666666666
342,-61.443438081736716,15.295394758915522
343,-61.44342166666666,15.295376666666666
344,-61.44340654628326,15.295356599926926
345,-61.44339166666665,15.29533666666667
346,-61.44337597389696,15.295318974856258
347,-61.44336000000002,15.295301666666667
348,-61.44334427700167,15.295282884268872
349,-61.443328333333326,15.295263333333331
350,-61.44331169742637,15.2952437195305
351,-61.443295,15.295225000000002
352,-61.443278871773444,15.295208131881465
353,-61.44326333333335,15.29519
354,-61.44324833333334,15.295168333333333
355,-61.44323344017528,15.295148196797134
356,-61.44321833333334,15.295129999999997
357,-61.44320276421474,15.295113308397902
358,-61.443186666666676,15.295096666666666
359,-61.44316997453634,15.295078619482114
360,-61.44315333333333,15.295059999999998
361,-61.4431373885672,15.29504164137608
362,-61.44312166666668,15.295023333333335
363,-61.443105694060435,15.295004865594741
364,-61.44308999999999,15.294986666666661
365,-61.44307511373684,15.294969165055456
366,-61.44306,15.294951666666663
367,-61.44304362351848,15.294933477405824
368,-61.443026666666675,15.294915000000001
369,-61.44301000000001,15.294896666666668
370,-61.44299475260459,15.294878654348295
371,-61.44298,15.294860000000002
372,-61.44296462952482,15.294839711086492
373,-61.44294833333335,15.294820000000001
374,-61.44293080357987,15.294803079132759
375,-61.44291333333335,15.294786666666667
376,-61.44289721566272,15.294768480783631
377,-61.442881666666665,15.294750000000002
378,-61.44286590244386,15.294732702832132
379,-61.44284999999999,15.294714999999997
380,-61.44283403634073,15.294695302223577
381,-61.442818333333335,15.294674999999998
382,-61.44280321284509,15.294655483826388
383,-61.44278833333333,15.294636666666669
384,-61.44277333333334,15.294618333333332
385,-61.44275809331265,15.294599714917776
386,-61.442741666666684,15.294581666666666
387,-61.44272333333336,15.294565000000006
388,-61.44270500000001,15.294548333333335
389,-61.44268999999999,15.294530000000002
390,-61.44267374984588,15.294513271926068
391,-61.44265666666665,15.294496666666664
392,-61.44263999999999,15.294478333333338
393,-61.442623493846135,15.29445968290663
394,-61.44260666666667,15.294441666666664
395,-61.44258907958982,15.294425000730138
396,-61.442571666666666,15.29440833333333
397,-61.44255536194831,15.294390312712531
398,-61.44254000000002,15.294371666666672
399,-61.44252500000001,15.294353333333333
400,-61.442507869626,15.294336574744367
401,-61.44249,15.294320000000003
402,-61.442473197631045,15.294302007861827
403,-61.44245666666664,15.294283333333325
404,-61.44243961125428,15.294264711417998
405,-61.44242166666669,15.29424666666667
406,-61.442402468176596,15.294229723630174
407,-61.442383333333325,15.294213333333335
408,-61.44236557968621,15.294196946800973
409,-61.442348333333335,15.29418
410,-61.442330720372794,15.294161928897346
411,-61.442313333333345,15.294143333333338
412,-61.44229666666666,15.294125
413,-61.44228013191019,15.294108050007488
414,-61.44226333333333,15.294091666666663
415,-61.44224597328255,15.294074846436704
416,-61.44222833333335,15.294058333333336
417,-61.44221069506122,15.2940428713723
418,-61.442193333333336,15.294026666666667
419,-61.442176523016855,15.294007925329513
420,-61.442159999999994,15.293988333333331
421,-61.442143500170985,15.293969576650612
422,-61.44212666666667,15.293951666666665
423,-61.44210914262389,15.293934614766808
424,-61.442091666666684,15.293916666666668
425,-61.44207500000001,15.293896666666667
426,-61.44205927810957,15.293878206275508
427,-61.44204333333332,15.293861666666665
428,-61.442025975428265,15.293846830428816
429,-61.44200833333334,15.293831666666666
430,-61.441991535987526,15.293814144484923
431,-61.441975,15.293795000000001
432,-61.44195814197995,15.293774969328318
433,-61.44194166666667,15.293755000000004
434,-61.441926278799464,15.293736039545196
435,-61.44191,15.293718333333334
436,-61.44189166666667,15.293701666666669
437,-61.441876167459974,15.293683279142067
438,-61.44186166666667,15.293663333333335
439,-61.44184551379678,15.293642451881457
440,-61.44182833333333,15.293621666666667
441,-61.441810749759384,15.293602009569195
442,-61.44179333333336,15.29358333333334
443,-61.4417766543137,15.29356549070339
444,-61.44176,15.293548333333334
445,-61.441742657691805,15.293531712877154
446,-61.44172499999999,15.293514999999998
447,-61.44170739953539,15.29349756536701
448,-61.441689999999994,15.293480000000002
449,-61.44167294509576,15.293462894920777
450,-61.44165666666666,15.293444999999998
451,-61.44164159655665,15.293425065108323
452,-61.441626666666664,15.293404999999998
453,-61.44161080889765,15.293386714429264
454,-61.44159499999999,15.293368333333333
455,-61.44157999999998,15.293348333333334
456,-61.441564508553235,15.293328824532797
457,-61.44154833333332,15.293309999999996
458,-61.44153149873791,15.293291701119301
459,-61.44151500000002,15.293273333333337
460,-61.441499832352676,15.293254302084742
461,-61.441485000000014,15.293235
462,-61.44146950714617,15.293215819705596
463,-61.441453333333335,15.293196666666667
464,-61.44143645810375,15.293177446348352
465,-61.44142000000001,15.29315833333333
466,-61.44140507756474,15.29313950220428
467,-61.44139000000001,15.293121666666666
468,-61.44137333333333,15.293105
469,-61.44135661851713,15.293086259648552
470,-61.44133999999998,15.293066666666666
471,-61.441323365405,15.293047982534638
472,-61.44130666666667,15.293030000000002
473,-61.4412898557195,15.293012511810291
474,-61.44127333333335,15.292995000000003
475,-61.44125750027806,15.29297694660363
476,-61.44124166666666,15.292958333333331
477,-61.44122514261216,15.292939141901263
478,-61.441208333333336,15.292920000000002
479,-61.44119164404897,15.292901535322128
480,-61.441175000000015,15.292883333333334
481,-61.44115833333333,15.292865
482,-61.44114168548447,15.292846658326225
483,-61.441125,15.29282833333333
484,-61.44110821352055,15.292810029541958
485,-61.44109166666667,15.292791666666668
486,-61.44107570005893,15.29277316442202
487,-61.44106000000001,15.292755000000001
488,-61.44104425279258,15.292737650592596
489,-61.44102833333336,15.292720000000003
490,-61.44101211651902,15.292700932022424
491,-61.440995000000015,15.29268166666667
492,-61.440976666666685,15.292663333333337
493,-61.44095882795867,15.292645388385136
494,-61.44094166666666,15.292626666666667
495,-61.44092500000002,15.292606666666666
496,-61.440908333333326,15.292588333333333
497,-61.440891510862514,15.292569280028484
498,-61.44087499999998,15.292549999999997
499,-61.44085928073528,15.2925314797751
500,-61.44084333333333,15.29251333333333
501,-61.440826138059066,15.29249517465422
502,-61.440808333333344,15.29247666666667
503,-61.44079055757698,15.292457472299576
504,-61.44077333333334,15.292438333333335
505,-61.44075666666667,15.292420000000002
506,-61.44073745870247,15.29240252300957
507,-61.44071833333334,15.292385
508,-61.440701666666676,15.292366666666668
509,-61.44068333333333,15.292348333333333
510,-61.44066533036833,15.292329734124593
511,-61.440648333333336,15.292311666666667
512,-61.44063255757345,15.292294997316516
513,-61.44061666666666,15.292278333333332
514,-61.44059932419096,15.292260281976311
515,-61.44058166666665,15.292241666666667
516,-61.44056483061402,15.292223310825609
517,-61.44054833333334,15.292205
518,-61.44053169212485,15.292186519736699
519,-61.44051499999999,15.29216833333333
520,-61.4404983499702,15.292150904087515
521,-61.44048166666667,15.292133333333336
522,-61.44046500000001,15.292115000000003
523,-61.44044910164637,15.292097569658274
524,-61.44043333333331,15.292079999999999
525,-61.44041693150898,15.292060971121892
526,-61.4404,15.292041666666666
527,-61.44038264263298,15.292023270277024
528,-61.44036500000001,15.292005
529,-61.44034721269314,15.291986073882622
530,-61.44033,15.291966666666672
531,-61.440314081208236,15.291946953093923
532,-61.440298333333345,15.291928333333335
533,-61.44028166666668,15.291911666666667
534,-61.44026428086309,15.29189370777075
535,-61.44024666666668,15.291875000000003
536,-61.440229281545754,15.291856627596037
537,-61.44021166666668,15.291838333333331
538,-61.44019336319583,15.291819859986365
539,-61.440174999999996,15.291801666666665
540,-61.44015720594597,15.291784212485762
541,-61.440139999999985,15.291766666666664
542,-61.44012333333332,15.291748333333326
543,-61.440106666666644,15.291729999999996
544,-61.44008913714727,15.291711670219296
545,-61.44007166666667,15.291693333333333
546,-61.44005500000001,15.291675
547,-61.44003727939142,15.29165666676575
548,-61.44001999999999,15.291638333333333
549,-61.440004966610765,15.291619999981101
550,-61.43999000000001,15.291601666666665
551,-61.43997333333333,15.291583333333335
552,-61.439957440946685,15.291564999895293
553,-61.439941666666655,15.291546666666664
554,-61.439925,15.291528333333336
555,-61.439907789363886,15.29150999604005
556,-61.439890000000005,15.29149166666667
557,-61.439871539080535,15.291473357735594
558,-61.43985333333333,15.291454999999996
559,-61.43983630948625,15.291436524213054
560,-61.43981999999999,15.291418333333333
561,-61.439803937335235,15.291400830319409
562,-61.439788333333325,15.29138333333333
563,-61.439773399835616,15.291365160537158
564,-61.43975666666667,15.291346666666668
565,-61.439736666666676,15.291328333333334
566,-61.439719417929524,15.291310921791323
567,-61.43970333333334,15.291293333333334
568,-61.43968582274063,15.291274342376369
569,-61.439668333333316,15.291254999999994
570,-61.439652312293354,15.29123635728378
571,-61.43963666666667,15.291218333333335
572,-61.43962030349918,15.29120084725427
573,-61.43960333333333,15.291183333333331
574,-61.43958586671155,15.291165225857265
575,-61.43956833333333,15.291146666666666
576,-61.43955116289815,15.29112779760213
577,-61.43953500000001,15.291108333333334
578,-61.43952000000001,15.291088333333331
579,-61.4395032275007,15.29106986642242
580,-61.43948666666665,15.291051666666664
581,-61.43947279089534,15.291032123328753
582,-61.43946000000001,15.291011666666668
583,-61.439446693793954,15.290990726938393
584,-61.439433333333334,15.290969999999996
585,-61.43942037967432,15.290950181707554
586,-61.439406666666656,15.290930000000001
587,-61.43939166666668,15.290908333333336
588,-61.439379210713525,15.29088608480995
589,-61.43936833333334,15.290863333333338
590,-61.43935743054577,15.290840007289933
591,-61.439346666666665,15.290816666666663
592,-61.43933620601194,15.290793871450456
593,-61.439326666666666,15.290771666666666
594,-61.43931866671595,15.29075009734065
595,-61.43930999999999,15.290728333333332
596,-61.43929846035904,15.290705544505636
597,-61.43928666666667,15.290681666666664
598,-61.43927723779647,15.29065663562552
599,-61.43926833333333,15.290631666666666
600,-61.439258112862134,15.290607975074572
601,-61.43924666666666,15.290584999999998
602,-61.439234085030705,15.290562180593705
603,-61.43922166666667,15.29054
604,-61.43921071028697,15.290518941363189
605,-61.4392,15.290496666666662
606,-61.439188333333334,15.290471666666665
607,-61.43917579080226,15.290448914000262
608,-61.439163333333326,15.290426666666667
609,-61.439151908433914,15.290402353892244
610,-61.43914,15.290378333333333
611,-61.43912666666669,15.290356666666668
612,-61.439115,15.290334999999999
613,-61.43910343352777,15.290309569265922
614,-61.43909166666666,15.290283333333333
615,-61.43907975570193,15.290259829085764
616,-61.439068333333346,15.290236666666669
617,-61.439058032260675,15.290211456219506
618,-61.43904833333333,15.290186666666663
619,-61.439038717400756,15.290164766930534
620,-61.43902833333334,15.290143333333338
621,-61.439016666666674,15.29012
622,-61.439005737391824,15.290095113746787
623,-61.438995000000006,15.290071666666663
624,-61.43898333333333,15.290051666666667
625,-61.43896999999999,15.29003
626,-61.43895894008587,15.29000840759889
627,-61.43894833333332,15.28998666666666
628,-61.43893566297304,15.289964109854068
629,-61.43892333333332,15.289941666666666
630,-61.438913333333325,15.289919999999999
631,-61.43890317051823,15.289897510193947
632,-61.43889166666666,15.289875000000002
633,-61.438878333333335,15.289853333333333
634,-61.438865,15.289831666666666
635,-61.43885304071368,15.28981212945807
636,-61.43884166666667,15.289793333333336
637,-61.438830000000024,15.289773333333336
638,-61.438818333333316,15.289751666666666
639,-61.43880512437766,15.289731416781148
640,-61.43879166666665,15.28971166666666
641,-61.438779526486854,15.289690957499413
642,-61.43876833333333,15.289669999999997
643,-61.438757716701154,15.289649504889017
644,-61.43874666666667,15.289628333333331
645,-61.4387341733062,15.289605346499805
646,-61.43872166666666,15.289581666666667
647,-61.438710576794925,15.289558416112145
648,-61.438700000000004,15.289535
649,-61.4386890325909,15.289510823493995
650,-61.43867833333334,15.289486666666669
651,-61.43866833333333,15.289463333333334
652,-61.438657666632665,15.289440965950703
653,-61.43864666666665,15.28941833333333
654,-61.43863589453032,15.289394180552982
655,-61.438625,15.289370000000002
656,-61.438613632852,15.289347284064725
657,-61.438601666666656,15.289324999999995
658,-61.43858897502432,15.289302115058664
659,-61.43857666666666,15.289278333333332
660,-61.43856585033537,15.289253358916607
661,-61.438554999999994,15.289228333333332
662,-61.438542589630075,15.28920439810835
663,-61.43853,15.289181666666664
664,-61.43851833333334,15.289160000000004
665,-61.43850591832501,15.289137883508719
666,-61.43849333333331,15.289115000000002
667,-61.43848166666665,15.289091666666664
668,-61.438471666666665,15.289070000000002
669,-61.43845972440991,15.289049330615697
670,-61.43844666666666,15.289028333333333
671,-61.43843396026098,15.289005858195269
672,-61.438421666666635,15.288983333333332
673,-61.43840984735742,15.288962186879354
674,-61.43839833333333,15.288941666666663
675,-61.43838695559435,15.288921020528592
676,-61.438375,15.288899999999996
677,-61.438361752409804,15.288878356615736
678,-61.43834833333334,15.288856666666666
679,-61.43833586328019,15.288835506443633
680,-61.43832333333332,15.288814999999996
681,-61.43830973457574,15.288795271389109
682,-61.438296666666666,15.288774999999998
683,-61.43828500000001,15.288753333333336
684,-61.438270358983544,15.28873308005899
685,-61.43825499999998,15.288713333333332
686,-61.43824190869739,15.28869271820109
687,-61.438230000000004,15.288671666666664
688,-61.43821818883207,15.288650610734454
689,-61.43820666666668,15.288630000000003
690,-61.43819562497693,15.28861028405885
691,-61.438185000000004,15.28859
692,-61.43817472797308,15.288567684912458
693,-61.43816333333334,15.288545000000001
694,-61.43815000000001,15.288523333333336
695,-61.43813868486551,15.28850104611407
696,-61.43812833333333,15.288478333333336
697,-61.438117231324966,15.288455663115341
698,-61.43810499999999,15.288433333333337
699,-61.438091666666665,15.288411666666667
700,-61.4380796682165,15.288390811951842
701,-61.43806833333335,15.288369999999999
702,-61.43805666666668,15.288348333333335
703,-61.43804516090211,15.288325191054689
704,-61.43803333333336,15.288301666666673
705,-61.43802061913989,15.288278957154754
706,-61.43800833333335,15.288256666666667
707,-61.437997790925344,15.288234399350149
708,-61.43798666666668,15.288211666666665
709,-61.437973333333346,15.288188333333336
710,-61.43796197907655,15.2881665188841
711,-61.43795166666665,15.288144999999998
712,-61.43794076084876,15.288122200106415
713,-61.43792833333334,15.288099999999996
714,-61.43791345583084,15.288080280477395
715,-61.43789833333332,15.288059999999996
716,-61.437885,15.288036666666667
717,-61.43787243083368,15.288013578302222
718,-61.43785999999999,15.287991666666665
719,-61.437847252497434,15.287971313882531
720,-61.437835,15.287951666666665
721,-61.43782405418175,15.287931871735914
722,-61.43781333333334,15.287911666666666
723,-61.43780175574544,15.287890789035302
724,-61.437790000000014,15.287870000000005
725,-61.437778744679065,15.287850060718956
726,-61.437768333333324,15.287829999999998
727,-61.43775910951352,15.287808846650975
728,-61.437749999999994,15.287788333333333
729,-61.43773993157306,15.287770192708518
730,-61.43773,15.287753333333331
731,-61.43772130104803,15.28773666376457
732,-61.43771333333333,15.287719999999997
733,-61.43770559547201,15.287703158037376
734,-61.43769833333333,15.287686666666666
735,-61.43769179278648,15.287671054677823
736,-61.43768500000001,15.287655000000003
737,-61.43767698114245,15.287637180562355
738,-61.43766833333335,15.287620000000004
739,-61.437659653692236,15.287605861948077
740,-61.43765166666667,15.287591666666662
741,-61.437644999999996,15.287574999999997
742,-61.437639073467224,15.287559975453043
743,-61.43763166666666,15.287545
744,-61.43762166666666,15.28752833333333
745,-61.43761513806248,15.2875132052675
