1.698768719967845376e+18,4.247253149999999522e+01,-7.115753459999999109e+01,2.115100097656250000e+01,-2.000000094994902611e-03
1.698768720148268800e+18,4.247253140000000116e+01,-7.115753449999999702e+01,2.114900016784667969e+01,-3.000000026077032089e-03
1.698768720398038784e+18,4.247253129999999999e+01,-7.115753449999999702e+01,2.115300178527832031e+01,0.000000000000000000e+00
1.698768720980840448e+18,4.247253109999999765e+01,-7.115753440000000296e+01,2.114900016784667969e+01,-3.000000026077032089e-03
1.698768721351916800e+18,4.247253099999999648e+01,-7.115753440000000296e+01,2.115100097656250000e+01,-1.000000047497451305e-03
1.698768721663018240e+18,4.247253089999999531e+01,-7.115753429999999469e+01,2.115200042724609375e+01,0.000000000000000000e+00
1.698768722287229440e+18,4.247253070000000008e+01,-7.115753429999999469e+01,2.114900016784667969e+01,-3.000000026077032089e-03
1.698768722489749504e+18,4.247253049999999774e+01,-7.115753420000000062e+01,2.115300178527832031e+01,0.000000000000000000e+00
1.698768723077912064e+18,4.247253029999999541e+01,-7.115753420000000062e+01,2.115100097656250000e+01,-1.000000047497451305e-03
1.698768723297125376e+18,4.247253020000000134e+01,-7.115753409999999235e+01,2.115100097656250000e+01,0.000000000000000000e+00
1.698768723638423040e+18,4.247253010000000017e+01,-7.115753409999999235e+01,2.114900016784667969e+01,-2.000000094994902611e-03
1.698768724196523520e+18,4.247252979999999667e+01,-7.115753399999999829e+01,2.115100097656250000e+01,0.000000000000000000e+00
1.698768724430988288e+18,4.247252969999999550e+01,-7.115753399999999829e+01,2.114900016784667969e+01,-1.000000047497451305e-03
1.698768725175744512e+18,4.247252950000000027e+01,-7.115753389999999001e+01,2.115000152587890625e+01,0.000000000000000000e+00
1.698768725398041856e+18,4.247252939999999910e+01,-7.115753389999999001e+01,2.114900016784667969e+01,0.000000000000000000e+00
1.698768725710782720e+18,4.247252919999999676e+01,-7.115753389999999001e+01,2.115000152587890625e+01,0.000000000000000000e+00
1.698768726177853440e+18,4.247252900000000153e+01,-7.115753379999999595e+01,2.115000152587890625e+01,0.000000000000000000e+00
1.698768726525241088e+18,4.247252890000000036e+01,-7.115753379999999595e+01,2.114900016784667969e+01,0.000000000000000000e+00
1.698768726729177344e+18,4.247252879999999919e+01,-7.115753370000000189e+01,2.114900016784667969e+01,0.000000000000000000e+00
1.698768726991395328e+18,4.247252869999999803e+01,-7.115753370000000189e+01,2.114900016784667969e+01,0.000000000000000000e+00
1.698768727302265088e+18,4.247252859999999686e+01,-7.115753370000000189e+01,2.115000152587890625e+01,0.000000000000000000e+00
1.698768727645833728e+18,4.247252849999999569e+01,-7.115753370000000189e+01,2.114900016784667969e+01,0.000000000000000000e+00
